Medium Shells,https://www.barilla.com//-/media/images/ca/products/new-product-shots/conchiglie.png,https://www.barilla.com//-/media/images/ca/products/product-detail/pasta/card_mediumshells.png,/en-ca/products/pasta/classic-blue-box/medium-shells,016DB5BBCA2E461FAF6F42D576700173,,,02925BD5F6CD4928AAB33BFB8BA1527E,,Spaghettoni,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0003_3df_3030030467_1000012613spaghettoni25x500gintl.png,https://www.barilla.com//-/media/images/es_es/products/cards/classic-es/de_card_spaghettoni.png,/es-es/productos/pasta/gama-clasica/spaghettoni,,7,
Medium Shells,https://www.barilla.com//-/media/images/ca/products/new-product-shots/conchiglie.png,https://www.barilla.com//-/media/images/ca/products/product-detail/pasta/card_mediumshells.png,/en-ca/products/pasta/classic-blue-box/medium-shells,016DB5BBCA2E461FAF6F42D576700173,,,02C2C22F27064839A3AE66BF4C2C086D,,Pesto alla Genovese,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/saucen/pesto_2022/pesto_genovese_114x210.png,https://www.barilla.com//-/media/images/de_de/products/cards/saucen/de-card-product-pesto-genovese.jpg,/de-de/produkte/pesto/pesto-alla-genovese,,p,
Coquilles moyennes,https://www.barilla.com//-/media/images/ca/products/new-product-shots/conchiglie.png,https://www.barilla.com//-/media/images/ca/products/product-detail/pasta/card_mediumshells.png,/fr-ca/produits/pâtes/boîte-bleue-classique/coquilles-moyennes,016DB5BBCA2E461FAF6F42D576700173,,,02F1628A66344077A7F3E265144428F4,,TORTELLINI FORMAGGI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/collezione_tr/collezione_tortellini_2112.png,https://www.barilla.com//-/media/images/tr_tr/products/cards/collezione_tr/card-product-tortellini.jpg,/tr-tr/urunler/makarna/collezione/tortellini-formaggi,,n,
Coquilles moyennes,https://www.barilla.com//-/media/images/ca/products/new-product-shots/conchiglie.png,https://www.barilla.com//-/media/images/ca/products/product-detail/pasta/card_mediumshells.png,/fr-ca/produits/pâtes/boîte-bleue-classique/coquilles-moyennes,016DB5BBCA2E461FAF6F42D576700173,,,032FD70BB1714907BCBA05A7B9C92EE8,,Mezze Penne Tricolore,https://www.barilla.com//-/media/images/el_gr/products/categories/collezione-penne-tricolore-2021.png,https://www.barilla.com//-/media/images/el_gr/products/cards/collezione-gr/card_tricolor_penne.jpg,/el-gr/products/pasta/collezione/mezze-penne-tricolore,,170,
Fettuccine,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_fettuccine_500g_front/3df_3030043497_1000012394fettuccinesemlc12x500gintl/3df_12394_coll_fettuccine_500g_eu.png,https://www.barilla.com//-/media/images/pt_br/products/cards/classic-blue-box/card_product_fettuccine.jpg,/pt-br/produtos/massas/collezione/fettuccine,01819D09932E4652B88F5F319CCC1B35,,,0335882B9BCF4DB4AE1E72B5C4CE8DF4,,Fettuccine 5 cereali e uova,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/emiliane/pack_fettuccine-5cereali-uova.png,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card_fettuccine_5_cereali_uova.jpg,/it-it/prodotti/pasta/emiliane-barilla/fettuccine-5-cereali-e-uova,,n,
Fettuccine,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_fettuccine_500g_front/3df_3030043497_1000012394fettuccinesemlc12x500gintl/3df_12394_coll_fettuccine_500g_eu.png,https://www.barilla.com//-/media/images/pt_br/products/cards/classic-blue-box/card_product_fettuccine.jpg,/pt-br/produtos/massas/collezione/fettuccine,01819D09932E4652B88F5F319CCC1B35,,,034C44D9627543288B2438FD3CA38872,,Spaghetti,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/spaghetti1kgpackage.png,https://www.barilla.com//-/media/images/sv_se/products/cards/klassikere_sv/card_product_spaghetti.jpg,/sv-se/produkter/pasta/klassiker/spaghetti,,5,
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/al-bronzo-boxes_sv/3dftortiglionialbronzo400g-1previewrev1.png,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/tortiglioni_al_bronzo_texture.png,/sv-se/produkter/pasta/al-bronzo/tortiglioni-al-bronzo,01EB9595011F44B3B38CC8318517EC0D,,,0358558B07D14130AC9BF1389A7CFD19,,Paglia e Fieno all'uovo 250 gr,,https://www.barilla.com//-/media/images/it_it/products/card/emiliane/card-product-pagliafieno.jpg,/it-it/prodotti/pasta/emiliane-barilla/paglia-e-fieno-all-uovo-250-g,,?,
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/al-bronzo-boxes_sv/3dftortiglionialbronzo400g-1previewrev1.png,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/tortiglioni_al_bronzo_texture.png,/sv-se/produkter/pasta/al-bronzo/tortiglioni-al-bronzo,01EB9595011F44B3B38CC8318517EC0D,,,035C985DC2624DD780BCB267479E27B3,,COLLEZIONE TORTELLINI RELLENA 3 QUESOS,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_tortellini_three_cheese_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/product_card_3_cheese_tortellini.png,/es-mx/productos/pasta/collezione/collezione-tortellini-rellena-3-quesos-imp-ital,,n,
Pesto Basilico e Peperoncino,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/saucen/pesto_2022/pesto_basilico_peperonchiono_114x210.png,https://www.barilla.com//-/media/images/de_de/products/cards/saucen/barilla_american-beauty_pesto-basil-chili_eu_preview_400x286_new.jpg,/de-de/produkte/pesto/pesto-basilico-e-peperoncino,0259161666D94E71BF21DAD319ED0771,,,04170522212D4C46A41C555A6361DD70,,Collezione Casarecce,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/collezione/collezione_casarecce_340g.png,https://www.barilla.com//-/media/images/es_mx/products/cards/collezione/card_product_casarecce.jpg,/es-mx/productos/pasta/collezione/collezione-casarecce-imp-usa,,n,
Tradicional,,https://www.barilla.com//-/media/images/es_pr/products/cards/sauces/card_salsa_tradicional.jpg,/es-pr/productos/salsas/tradicional,028D973D5B3F430D9F4493FE59531BB0,,,0468326366A84B2DAFF8CB215626462D,,Lasagne,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/new_barilla_lasagne.png,https://www.barilla.com//-/media/images/pl_pl/products/cards/collezione_pl/card_product_lasagne.jpg,/pl-pl/produkty/makarony/collezione/lasagne,,189,
